,Дата,Час,DDPP,PRLA,GLA,LSA,SMF
1800,2011-01-08,22,17915,22278,4367,0,170.0
1801,2011-01-08,21,18252,21803,3601,0,180.0
1802,2011-01-08,20,18261,21983,3723,0,184.99
1803,2011-01-08,19,18136,21180,3097,0,180.0
1804,2011-01-08,18,18121,21585,3590,0,180.0
1805,2011-01-08,17,17911,22264,4423,0,188.13
1806,2011-01-08,16,18128,23026,4897,0,193.13
1807,2011-01-08,15,18433,23437,5003,0,193.13
1808,2011-01-08,14,18415,23553,5182,0,193.23
1809,2011-01-08,13,18469,23139,4669,0,190.0
1810,2011-01-08,12,18529,22857,4327,0,185.53
1811,2011-01-08,11,18435,23037,4601,0,190.0
1812,2011-01-08,10,18440,22327,4029,0,184.43
1813,2011-01-08,9,17577,21669,4134,0,184.43
1814,2011-01-08,8,17484,19730,2255,0,170.0
1815,2011-01-08,7,20139,16640,0,3499,45.52
1816,2011-01-08,6,20173,16263,0,3935,45.42
1817,2011-01-08,5,20167,17649,0,2518,63.68
1818,2011-01-08,4,18355,18545,258,0,139.97
1819,2011-01-08,3,16865,18649,1799,0,154.46
1820,2011-01-08,2,16938,18576,1637,0,152.59
1821,2011-01-08,1,17080,19074,2051,0,154.46
1822,2011-01-08,0,17196,20093,3097,0,163.47
1823,2011-01-07,23,18119,21893,3869,0,170.0
1824,2011-01-07,22,18091,21947,3901,0,170.0
1825,2011-01-07,21,18224,21389,3649,0,180.0
1826,2011-01-07,20,18189,21365,3646,0,180.0
1827,2011-01-07,19,18199,20552,2352,0,177.59
1828,2011-01-07,18,18070,21340,3630,0,180.0
1829,2011-01-07,17,17905,21815,3963,0,185.0
1830,2011-01-07,16,18409,22881,4471,0,188.0
1831,2011-01-07,15,18411,23080,4668,0,190.0
1832,2011-01-07,14,18508,23624,5149,0,193.23
1833,2011-01-07,13,18511,23310,4798,0,190.0
1834,2011-01-07,12,18582,22927,4344,0,185.53
1835,2011-01-07,11,18495,23309,4813,0,190.0
1836,2011-01-07,10,18546,22692,4228,0,185.0
1837,2011-01-07,9,18128,21557,3714,0,180.0
1838,2011-01-07,8,17938,19701,1800,0,169.9
1839,2011-01-07,7,20120,16931,0,3189,45.52
1840,2011-01-07,6,20113,16533,0,3580,45.52
1841,2011-01-07,5,20110,17922,0,2188,90.0
1842,2011-01-07,4,19224,18645,0,579,105.46
1843,2011-01-07,3,16901,19061,2182,0,159.96
1844,2011-01-07,2,16811,18885,2086,0,155.0
1845,2011-01-07,1,16801,19376,2582,0,160.0
1846,2011-01-07,0,17153,20386,3285,0,170.0
1847,2011-01-06,23,18302,21730,3433,0,162.46
1848,2011-01-06,22,18276,22170,3966,0,170.0
1849,2011-01-06,21,18385,21906,3730,0,180.0
1850,2011-01-06,20,18350,22085,3760,0,182.0
1851,2011-01-06,19,18370,21658,3752,0,180.0
1852,2011-01-06,18,18224,22364,4249,0,185.0
1853,2011-01-06,17,18134,23064,4929,0,190.0
1854,2011-01-06,16,18451,23987,5535,0,193.44
1855,2011-01-06,15,18501,24499,6023,0,194.08
1856,2011-01-06,14,18492,24503,6020,0,194.08
1857,2011-01-06,13,18511,24292,5780,0,193.44
1858,2011-01-06,12,18521,24106,5584,0,193.44
1859,2011-01-06,11,18427,24329,5927,0,194.0
1860,2011-01-06,10,18459,23562,5102,0,193.13
1861,2011-01-06,9,18177,22079,3921,0,180.47
1862,2011-01-06,8,18042,19996,2253,0,169.96
1863,2011-01-06,7,19347,16046,0,3301,52.43
1864,2011-01-06,6,19373,15078,0,4390,45.42
1865,2011-01-06,5,19362,16073,0,3289,63.68
1866,2011-01-06,4,19331,16971,0,2360,90.03
1867,2011-01-06,3,19037,17491,0,1374,96.0
1868,2011-01-06,2,18853,17311,0,1370,95.0
1869,2011-01-06,1,17441,17609,370,0,130.0
1870,2011-01-06,0,16709,18726,2191,0,154.46
1871,2011-01-05,23,17800,20047,2261,0,159.9
1872,2011-01-05,22,17865,20298,2465,0,159.96
1873,2011-01-05,21,20866,19839,0,1027,106.95
1874,2011-01-05,20,20847,20312,0,578,110.0
1875,2011-01-05,19,20902,19385,0,1517,98.0
1876,2011-01-05,18,20751,18998,0,1753,95.0
1877,2011-01-05,17,20701,18800,0,1901,95.0
1878,2011-01-05,16,21068,19129,0,1939,95.0
1879,2011-01-05,15,21062,19272,0,1785,95.0
1880,2011-01-05,14,21053,19375,0,1673,95.03
1881,2011-01-05,13,21093,19359,0,1729,95.0
1882,2011-01-05,12,21105,18968,0,2132,95.0
1883,2011-01-05,11,21038,18699,0,2334,95.0
1884,2011-01-05,10,20943,17732,0,3206,52.43
1885,2011-01-05,9,20153,16649,0,3499,47.18
1886,2011-01-05,8,20148,15509,0,4634,45.15
1887,2011-01-05,7,19277,14630,0,4647,45.15
1888,2011-01-05,6,19316,15040,0,4276,45.15
1889,2011-01-05,5,19308,16285,0,3024,64.87
1890,2011-01-05,4,19301,17276,0,2020,95.0
1891,2011-01-05,3,19075,17695,0,1400,98.0
1892,2011-01-05,2,18376,17762,0,609,105.46
1893,2011-01-05,1,16297,18453,2181,0,155.0
1894,2011-01-05,0,15864,19666,3989,0,170.0
1895,2011-01-04,23,18574,20900,2421,0,154.27
1896,2011-01-04,22,18706,21626,2947,0,159.9
1897,2011-01-04,21,18948,21257,2308,0,177.59
1898,2011-01-04,20,18779,21433,2653,0,177.59
1899,2011-01-04,19,18436,20915,2478,0,177.59
1900,2011-01-04,18,18419,20903,2483,0,177.59
1901,2011-01-04,17,18303,21015,2790,0,178.89
1902,2011-01-04,16,19062,21741,2751,0,173.46
1903,2011-01-04,15,19099,22380,3732,0,180.0
1904,2011-01-04,14,19101,22710,3731,0,180.0
1905,2011-01-04,13,19117,22692,3731,0,180.0
1906,2011-01-04,12,19133,22501,3707,0,180.0
1907,2011-01-04,11,19022,22531,3722,0,180.0
1908,2011-01-04,10,19073,21761,2731,0,173.46
1909,2011-01-04,9,18579,20825,2382,0,169.96
1910,2011-01-04,8,19083,18748,0,341,100.0
1911,2011-01-04,7,19792,16469,0,3323,45.52
1912,2011-01-04,6,19877,15967,0,3910,45.15
1913,2011-01-04,5,20082,17650,0,2435,69.44
1914,2011-01-04,4,18588,18347,0,241,110.0
1915,2011-01-04,3,16891,18860,1996,0,154.98
1916,2011-01-04,2,16724,18829,2205,0,154.46
1917,2011-01-04,1,17114,19222,2176,0,154.27
1918,2011-01-04,0,17205,20531,3334,0,163.47
1919,2011-01-03,23,18709,21471,3035,0,159.96
1920,2011-01-03,22,18848,22181,3561,0,163.47
1921,2011-01-03,21,19033,21714,2692,0,179.9
1922,2011-01-03,20,18999,21992,3082,0,180.0
1923,2011-01-03,19,18560,21063,2608,0,179.9
1924,2011-01-03,18,18286,21371,3540,0,180.0
1925,2011-01-03,17,18171,21972,3821,0,185.0
1926,2011-01-03,16,19132,22895,3962,0,184.43
1927,2011-01-03,15,19232,23199,4012,0,184.43
1928,2011-01-03,14,19273,23405,4141,0,185.0
1929,2011-01-03,13,19279,22502,3472,0,180.0
1930,2011-01-03,12,19123,22807,3723,0,184.0
1931,2011-01-03,11,19025,23135,4157,0,185.0
1932,2011-01-03,10,19091,22664,3572,0,183.16
1933,2011-01-03,9,18706,21874,3612,0,180.0
1934,2011-01-03,8,18620,19798,1177,0,162.59
1935,2011-01-03,7,19997,16743,0,3254,47.08
1936,2011-01-03,6,20095,16265,0,3999,45.42
1937,2011-01-03,5,20032,17627,0,2420,70.0
1938,2011-01-03,4,19247,18422,0,853,100.0
1939,2011-01-03,3,16980,18747,1766,0,159.9
1940,2011-01-03,2,16700,18359,1643,0,152.59
1941,2011-01-03,1,16401,18955,2560,0,162.3
1942,2011-01-03,0,16275,19969,3915,0,170.0
1943,2011-01-02,23,19435,21997,2587,0,159.9
1944,2011-01-02,22,19498,22629,3143,0,162.3
1945,2011-01-02,21,19480,22070,2635,0,180.0
1946,2011-01-02,20,19560,21945,2396,0,179.0
1947,2011-01-02,19,19685,21032,1470,0,173.46
1948,2011-01-02,18,19420,21821,2450,0,179.98
1949,2011-01-02,17,19272,22433,3160,0,181.19
1950,2011-01-02,16,20084,23462,3579,0,185.0
1951,2011-01-02,15,20538,23666,3632,0,185.0
1952,2011-01-02,14,20528,24104,3630,0,185.0
1953,2011-01-02,13,20574,23790,3632,0,185.0
1954,2011-01-02,12,20324,23506,3645,0,185.0
1955,2011-01-02,11,20228,23832,3648,0,185.0
1956,2011-01-02,10,20264,23262,3119,0,185.0
1957,2011-01-02,9,19862,21998,2265,0,174.46
1958,2011-01-02,8,19570,20208,637,0,162.59
1959,2011-01-02,7,21380,17136,0,4244,45.15
1960,2011-01-02,6,21472,16353,0,5291,44.87
1961,2011-01-02,5,21473,17925,0,3548,63.17
1962,2011-01-02,4,19223,18542,0,681,70.0
1963,2011-01-02,3,18271,18762,509,0,140.0
1964,2011-01-02,2,17973,18579,619,0,140.0
1965,2011-01-02,1,18162,19276,1144,0,152.46
1966,2011-01-02,0,18306,20385,2098,0,158.0
1967,2011-01-01,23,19126,22191,3094,0,162.3
1968,2011-01-01,22,19296,22875,3578,0,170.27
1969,2011-01-01,21,19237,22320,3092,0,180.0
1970,2011-01-01,20,19326,22395,3092,0,180.0
1971,2011-01-01,19,19448,21681,2232,0,177.59
1972,2011-01-01,18,19172,22029,3092,0,180.0
1973,2011-01-01,17,19133,22735,3658,0,185.0
1974,2011-01-01,16,19986,23811,3864,0,187.0
1975,2011-01-01,15,20020,24301,4280,0,193.13
1976,2011-01-01,14,20022,24438,4415,0,193.13
1977,2011-01-01,13,20046,24185,4138,0,190.0
1978,2011-01-01,12,19863,23801,3982,0,190.0
1979,2011-01-01,11,19765,24129,4363,0,193.13
1980,2011-01-01,10,19808,23557,3770,0,186.0
1981,2011-01-01,9,19140,22089,2966,0,185.0
1982,2011-01-01,8,18890,20303,1644,0,169.96
1983,2011-01-01,7,20712,17130,0,3582,45.15
1984,2011-01-01,6,20692,16850,0,3842,45.15
1985,2011-01-01,5,20576,18221,0,2355,70.0
1986,2011-01-01,4,18428,18937,508,0,152.59
1987,2011-01-01,3,17338,19358,2072,0,159.9
1988,2011-01-01,2,17428,19175,1749,0,154.99
1989,2011-01-01,1,18215,19674,1458,0,152.59
1990,2011-01-01,0,18177,20685,2554,0,160.0
1991,2010-12-31,23,18534,22535,4000,0,170.27
1992,2010-12-31,22,18789,23011,4221,0,170.27
1993,2010-12-31,21,18744,22274,3529,0,184.8
1994,2010-12-31,20,18609,22370,3793,0,185.0
1995,2010-12-31,19,18843,21850,3143,0,180.0
1996,2010-12-31,18,18475,22235,3761,0,185.0
1997,2010-12-31,17,18516,23144,4627,0,190.0
1998,2010-12-31,16,19355,24287,4931,0,193.13
1999,2010-12-31,15,19341,24693,5464,0,193.31
2000,2010-12-31,14,19342,25027,5738,0,193.39
2001,2010-12-31,13,19331,24713,5462,0,193.31
2002,2010-12-31,12,19368,24126,4757,0,193.13
2003,2010-12-31,11,19238,24516,5349,0,193.23
2004,2010-12-31,10,19183,23785,4601,0,193.13
2005,2010-12-31,9,18279,22801,4568,0,190.0
2006,2010-12-31,8,17685,20730,3067,0,184.0
2007,2010-12-31,7,20372,17454,0,2918,52.71
2008,2010-12-31,6,20366,16977,0,3389,45.52
2009,2010-12-31,5,20394,18065,0,2334,90.0
2010,2010-12-31,4,18956,18958,15,0,120.0
2011,2010-12-31,3,17076,19677,2565,0,170.1
2012,2010-12-31,2,17097,19393,2289,0,159.96
2013,2010-12-31,1,17017,19793,2775,0,170.0
2014,2010-12-31,0,17215,20892,3676,0,170.44
2015,2010-12-30,23,18132,22656,4607,0,170.68
2016,2010-12-30,22,18111,23191,5079,0,170.95
2017,2010-12-30,21,18302,22862,4559,0,190.0
2018,2010-12-30,20,18265,22799,4533,0,190.0
2019,2010-12-30,19,18485,22082,3608,0,184.0
2020,2010-12-30,18,18310,22492,4186,0,189.0
2021,2010-12-30,17,18289,23296,5006,0,197.63
2022,2010-12-30,16,18365,24525,6159,0,193.51
2023,2010-12-30,15,18616,24829,6212,0,193.59
2024,2010-12-30,14,18602,25030,6502,0,193.93
2025,2010-12-30,13,18629,24826,6228,0,193.54
2026,2010-12-30,12,18556,24445,5888,0,193.44
2027,2010-12-30,11,18503,24730,6251,0,193.54
2028,2010-12-30,10,18540,23774,5233,0,193.2
2029,2010-12-30,9,18313,22734,4453,0,190.0
2030,2010-12-30,8,18544,20251,1714,0,172.46
2031,2010-12-30,7,21071,16378,0,4693,45.15
2032,2010-12-30,6,20205,15314,0,5098,44.87
2033,2010-12-30,5,19950,16308,0,3642,63.17
2034,2010-12-30,4,19949,17188,0,2761,79.9
2035,2010-12-30,3,19578,17900,0,1678,95.0
2036,2010-12-30,2,19495,17424,0,2071,95.0
2037,2010-12-30,1,18746,17828,0,918,95.0
2038,2010-12-30,0,16857,18851,2017,0,159.9
2039,2010-12-29,23,18466,20263,1809,0,164.0
2040,2010-12-29,22,18508,20845,2336,0,170.27
2041,2010-12-29,21,21127,20720,0,407,110.0
2042,2010-12-29,20,20875,20657,0,218,115.0
2043,2010-12-29,19,20787,20047,0,740,109.16
2044,2010-12-29,18,20692,20061,0,631,109.16
2045,2010-12-29,17,20626,19790,0,836,108.46
2046,2010-12-29,16,20885,20060,0,825,107.0
2047,2010-12-29,15,20681,20294,0,387,110.0
2048,2010-12-29,14,20677,20397,0,280,110.46
2049,2010-12-29,13,20910,20285,0,625,109.16
2050,2010-12-29,12,21055,19994,0,1061,105.02
2051,2010-12-29,11,21374,19489,0,1885,95.0
2052,2010-12-29,10,21344,18482,0,2862,54.36
2053,2010-12-29,9,21192,17005,0,4282,45.42
2054,2010-12-29,8,20919,15613,0,5306,44.97
2055,2010-12-29,7,20488,14829,0,5659,35.11
2056,2010-12-29,6,20248,15168,0,5080,37.32
2057,2010-12-29,5,20269,16651,0,3697,63.58
2058,2010-12-29,4,20244,17830,0,2414,95.0
2059,2010-12-29,3,19881,18540,0,1341,95.0
2060,2010-12-29,2,19412,18510,0,902,96.0
2061,2010-12-29,1,17364,19012,1737,0,155.77
2062,2010-12-29,0,17070,20328,3257,0,170.27
2063,2010-12-28,23,17678,21780,4101,0,170.27
2064,2010-12-28,22,17922,22303,4380,0,170.44
2065,2010-12-28,21,18344,22074,3776,0,185.0
2066,2010-12-28,20,18132,21910,3877,0,185.0
2067,2010-12-28,19,18121,21297,3263,0,180.0
2068,2010-12-28,18,18010,21614,3662,0,184.0
2069,2010-12-28,17,17867,21735,3902,0,185.0
2070,2010-12-28,16,17799,22462,4662,0,193.13
2071,2010-12-28,15,17928,22962,5033,0,193.13
2072,2010-12-28,14,17929,23268,5410,0,193.23
2073,2010-12-28,13,17970,22948,4977,0,193.13
2074,2010-12-28,12,17978,23154,5175,0,193.13
2075,2010-12-28,11,18076,23444,5367,0,193.2
2076,2010-12-28,10,18244,22691,4446,0,193.13
2077,2010-12-28,9,18112,21544,3481,0,185.0
2078,2010-12-28,8,18434,19352,935,0,169.8
2079,2010-12-28,7,20089,16861,0,3237,50.0
2080,2010-12-28,6,20147,16693,0,3454,45.52
2081,2010-12-28,5,20105,18088,0,2017,95.0
2082,2010-12-28,4,18591,18662,100,0,139.97
2083,2010-12-28,3,17009,19578,2672,0,160.0
2084,2010-12-28,2,16828,19398,2680,0,160.0
2085,2010-12-28,1,16825,20000,3174,0,170.0
2086,2010-12-28,0,17084,21223,4180,0,170.51
2087,2010-12-27,23,18317,22485,4276,0,170.68
2088,2010-12-27,22,18750,23159,4408,0,170.95
2089,2010-12-27,21,18956,22365,3518,0,184.0
2090,2010-12-27,20,18363,22512,4225,0,190.0
2091,2010-12-27,19,18341,22008,3740,0,185.0
2092,2010-12-27,18,18373,22384,4039,0,187.0
2093,2010-12-27,17,18710,23164,4453,0,190.0
2094,2010-12-27,16,19100,24267,5284,0,193.31
2095,2010-12-27,15,19446,24778,5337,0,193.31
2096,2010-12-27,14,19464,25066,5601,0,193.51
2097,2010-12-27,13,19451,24774,5354,0,193.31
2098,2010-12-27,12,19469,24288,4818,0,193.13
2099,2010-12-27,11,19563,24682,5145,0,193.23
2100,2010-12-27,10,19477,23947,4469,0,193.05
2101,2010-12-27,9,18950,22976,4038,0,189.98
2102,2010-12-27,8,18356,20594,2251,0,180.0
2103,2010-12-27,7,21262,17434,0,3828,45.52
2104,2010-12-27,6,21009,16768,0,4241,45.15
2105,2010-12-27,5,20825,17967,0,2858,63.68
2106,2010-12-27,4,19616,18908,0,730,105.0
2107,2010-12-27,3,17535,19391,1872,0,159.9
2108,2010-12-27,2,17522,19192,1699,0,154.99
2109,2010-12-27,1,17360,19575,2233,0,159.9
2110,2010-12-27,0,17958,20698,2739,0,170.0
2111,2010-12-26,23,18317,22485,4276,0,170.68
2112,2010-12-26,22,18750,23159,4408,0,170.95
2113,2010-12-26,21,18956,22365,3518,0,184.0
2114,2010-12-26,20,18363,22512,4225,0,190.0
2115,2010-12-26,19,18341,22008,3740,0,185.0
2116,2010-12-26,18,18373,22384,4039,0,187.0
2117,2010-12-26,17,18710,23164,4453,0,190.0
2118,2010-12-26,16,19100,24267,5284,0,193.31
2119,2010-12-26,15,19446,24778,5337,0,193.31
2120,2010-12-26,14,19464,25066,5601,0,193.51
2121,2010-12-26,13,19451,24774,5354,0,193.31
2122,2010-12-26,12,19469,24288,4818,0,193.13
2123,2010-12-26,11,19563,24682,5145,0,193.23
2124,2010-12-26,10,19477,23947,4469,0,193.05
2125,2010-12-26,9,18950,22976,4038,0,189.98
2126,2010-12-26,8,18356,20594,2251,0,180.0
2127,2010-12-26,7,21262,17434,0,3828,45.52
2128,2010-12-26,6,21009,16768,0,4241,45.15
2129,2010-12-26,5,20825,17967,0,2858,63.68
2130,2010-12-26,4,19616,18908,0,730,105.0
2131,2010-12-26,3,17535,19391,1872,0,159.9
2132,2010-12-26,2,17522,19192,1699,0,154.99
2133,2010-12-26,1,17360,19575,2233,0,159.9
2134,2010-12-26,0,17958,20698,2739,0,170.0
2135,2010-12-25,23,18219,22450,4230,0,170.27
2136,2010-12-25,22,18444,23021,4584,0,170.68
2137,2010-12-25,21,18414,22728,4325,0,190.0
2138,2010-12-25,20,18439,22682,4261,0,187.0
2139,2010-12-25,19,18494,21976,3501,0,184.0
2140,2010-12-25,18,18272,22355,4132,0,186.0
2141,2010-12-25,17,18369,23012,4642,0,190.0
2142,2010-12-25,16,18818,24428,5655,0,193.31
2143,2010-12-25,15,19208,24797,5687,0,193.31
2144,2010-12-25,14,19200,24994,5793,0,193.44
2145,2010-12-25,13,19184,24717,5602,0,193.23
2146,2010-12-25,12,19209,24423,5213,0,193.13
2147,2010-12-25,11,19292,24725,5511,0,193.31
2148,2010-12-25,10,19031,24004,4972,0,193.13
2149,2010-12-25,9,18504,23137,4632,0,190.0
2150,2010-12-25,8,18389,20639,2267,0,180.0
2151,2010-12-25,7,21261,17473,0,3788,45.52
2152,2010-12-25,6,21287,16699,0,4588,45.15
2153,2010-12-25,5,21083,17912,0,3171,63.68
2154,2010-12-25,4,20542,18756,0,1786,95.0
2155,2010-12-25,3,17737,19250,1563,0,154.46
2156,2010-12-25,2,17514,19143,1638,0,154.98
2157,2010-12-25,1,17047,19633,2585,0,161.44
2158,2010-12-25,0,17531,20751,3219,0,170.27
2159,2010-12-24,23,18243,22237,3993,0,170.44
2160,2010-12-24,22,18795,22806,4080,0,170.51
2161,2010-12-24,21,18751,22716,4035,0,186.0
2162,2010-12-24,20,18848,22375,3530,0,185.0
2163,2010-12-24,19,19063,22067,3009,0,180.0
2164,2010-12-24,18,18537,22343,3885,0,186.0
2165,2010-12-24,17,18720,23002,4299,0,190.0
2166,2010-12-24,16,19244,23908,4663,0,193.13
2167,2010-12-24,15,19209,24486,5276,0,193.44
2168,2010-12-24,14,19539,24881,5341,0,193.44
2169,2010-12-24,13,19275,24306,5044,0,193.23
2170,2010-12-24,12,19296,24210,4913,0,193.13
2171,2010-12-24,11,19504,24417,4912,0,193.13
2172,2010-12-24,10,19405,23957,4551,0,193.13
2173,2010-12-24,9,18996,22829,3953,0,185.0
2174,2010-12-24,8,18380,20637,2308,0,179.0
2175,2010-12-24,7,21295,17274,0,4021,45.52
2176,2010-12-24,6,21331,16595,0,4736,45.15
2177,2010-12-24,5,21137,17818,0,3319,63.68
2178,2010-12-24,4,20726,18764,0,1962,95.0
2179,2010-12-24,3,18547,19457,909,0,152.59
2180,2010-12-24,2,18103,19155,1051,0,152.59
2181,2010-12-24,1,17347,19650,2316,0,159.96
2182,2010-12-24,0,17576,20669,3092,0,170.27
2183,2010-12-23,23,19705,22192,2486,0,165.24
2184,2010-12-23,22,19754,22864,3138,0,170.51
2185,2010-12-23,21,20142,22579,2902,0,185.0
2186,2010-12-23,20,20488,22231,1790,0,179.0
2187,2010-12-23,19,20768,21813,1067,0,169.96
2188,2010-12-23,18,20789,21882,1099,0,169.96
2189,2010-12-23,17,20356,22942,3079,0,185.0
2190,2010-12-23,16,21106,24009,2924,0,190.0
2191,2010-12-23,15,21004,24246,3509,0,190.0
2192,2010-12-23,14,20996,24543,3546,0,190.0
2193,2010-12-23,13,20983,24063,3513,0,190.0
2194,2010-12-23,12,20990,23778,2828,0,190.0
2195,2010-12-23,11,21053,24194,3428,0,190.0
2196,2010-12-23,10,20974,23567,2637,0,187.99
2197,2010-12-23,9,20586,22402,1824,0,179.0
2198,2010-12-23,8,19824,19909,195,0,150.0
2199,2010-12-23,7,22718,16199,0,6519,44.97
2200,2010-12-23,6,21063,14860,0,6231,35.0
2201,2010-12-23,5,20866,16040,0,4826,53.67
2202,2010-12-23,4,20834,16994,0,3840,63.17
2203,2010-12-23,3,20821,17507,0,3314,63.68
2204,2010-12-23,2,20895,17054,0,3841,63.17
2205,2010-12-23,1,20001,17644,0,2357,63.68
2206,2010-12-23,0,18347,18663,450,0,145.0
2207,2010-12-22,23,20641,20470,0,171,98.0
2208,2010-12-22,22,20668,20549,0,119,105.42
2209,2010-12-22,21,23089,20457,0,2723,64.61
2210,2010-12-22,20,22956,20409,0,2575,64.87
2211,2010-12-22,19,23537,19701,0,3915,64.61
2212,2010-12-22,18,23209,19471,0,3774,64.61
2213,2010-12-22,17,23144,18928,0,4216,63.68
2214,2010-12-22,16,23454,19391,0,4063,46.99
2215,2010-12-22,15,23641,19469,0,4178,46.71
2216,2010-12-22,14,23633,19467,0,4176,46.71
2217,2010-12-22,13,23620,19384,0,4240,46.52
2218,2010-12-22,12,23966,19087,0,4879,45.52
2219,2010-12-22,11,24347,18999,0,5348,45.52
2220,2010-12-22,10,24153,18183,0,5970,45.15
2221,2010-12-22,9,22753,17112,0,5641,45.15
2222,2010-12-22,8,22839,15607,0,7232,37.32
2223,2010-12-22,7,20867,14621,0,6246,26.69
2224,2010-12-22,6,20887,14881,0,6022,35.0
2225,2010-12-22,5,20378,16514,0,3906,63.07
2226,2010-12-22,4,20676,17856,0,2842,90.0
2227,2010-12-22,3,21215,18651,0,2564,95.0
2228,2010-12-22,2,20593,18432,0,2161,79.9
2229,2010-12-22,1,18911,19096,210,0,135.0
2230,2010-12-22,0,18674,20112,1513,0,159.9
2231,2010-12-21,23,19550,21221,1782,0,161.42
2232,2010-12-21,22,19952,21885,1949,0,165.0
2233,2010-12-21,21,20569,21886,1384,0,179.0
2234,2010-12-21,20,20394,21642,1385,0,179.0
2235,2010-12-21,19,20243,21130,922,0,175.99
2236,2010-12-21,18,19920,21100,1269,0,179.0
2237,2010-12-21,17,20029,21151,1153,0,179.0
2238,2010-12-21,16,19688,21913,2225,0,185.42
2239,2010-12-21,15,20728,22284,1597,0,170.0
2240,2010-12-21,14,20865,22578,1765,0,179.0
2241,2010-12-21,13,20851,22691,1866,0,180.0
2242,2010-12-21,12,20879,22600,1771,0,179.0
2243,2010-12-21,11,20912,22908,2111,0,185.42
2244,2010-12-21,10,20788,22393,1604,0,175.0
2245,2010-12-21,9,19859,21142,1308,0,170.0
2246,2010-12-21,8,19283,19184,0,99,120.0
2247,2010-12-21,7,21288,16603,0,4685,45.15
2248,2010-12-21,6,21387,16225,0,5192,40.02
2249,2010-12-21,5,21187,17764,0,3423,63.68
2250,2010-12-21,4,20858,18906,0,1952,95.0
2251,2010-12-21,3,18299,19404,1150,0,159.9
2252,2010-12-21,2,17739,19479,1739,0,165.24
2253,2010-12-21,1,17544,19842,2297,0,165.24
2254,2010-12-21,0,17739,20858,3118,0,170.27
2255,2010-12-20,23,19717,22846,3135,0,170.51
2256,2010-12-20,22,20246,23032,2821,0,170.51
2257,2010-12-20,21,20870,22935,2536,0,185.0
2258,2010-12-20,20,20823,23003,2536,0,185.0
2259,2010-12-20,19,20497,22595,2527,0,185.0
2260,2010-12-20,18,19921,22640,2741,0,187.98
2261,2010-12-20,17,19849,23427,3577,0,191.54
2262,2010-12-20,16,21212,24399,3363,0,190.0
2263,2010-12-20,15,21105,24872,3878,0,193.31
2264,2010-12-20,14,21112,24991,3878,0,193.43
2265,2010-12-20,13,21112,24085,3396,0,190.0
2266,2010-12-20,12,21097,24374,3405,0,190.0
2267,2010-12-20,11,21079,24875,3795,0,193.36
2268,2010-12-20,10,20571,24339,3782,0,193.23
2269,2010-12-20,9,20074,23194,3468,0,190.0
2270,2010-12-20,8,18820,20910,2117,0,187.0
2271,2010-12-20,7,21309,17850,0,3466,46.33
2272,2010-12-20,6,21465,16960,0,4505,45.15
2273,2010-12-20,5,21258,18376,0,2920,64.87
2274,2010-12-20,4,20558,19285,0,1273,99.16
2275,2010-12-20,3,18216,19706,1489,0,165.24
2276,2010-12-20,2,17590,19605,2014,0,165.24
2277,2010-12-20,1,17559,19679,2119,0,165.24
2278,2010-12-20,0,18093,20990,2896,0,170.27
2279,2010-12-19,23,19759,22764,3004,0,170.61
2280,2010-12-19,22,19933,23364,3430,0,170.95
2281,2010-12-19,21,20718,23270,2645,0,185.0
2282,2010-12-19,20,20858,23039,2584,0,185.0
2283,2010-12-19,19,19675,22522,2882,0,187.99
2284,2010-12-19,18,19648,22770,3121,0,190.0
2285,2010-12-19,17,19908,23667,3758,0,191.54
2286,2010-12-19,16,20526,24748,4221,0,193.43
2287,2010-12-19,15,21364,25024,3659,0,193.13
2288,2010-12-19,14,21388,25332,3943,0,193.43
2289,2010-12-19,13,21373,24825,3497,0,193.0
2290,2010-12-19,12,21375,24528,3252,0,190.0
2291,2010-12-19,11,21419,24814,3394,0,190.0
2292,2010-12-19,10,20912,24394,3481,0,190.0
2293,2010-12-19,9,19680,23245,3590,0,193.0
2294,2010-12-19,8,19045,21064,2117,0,187.0
2295,2010-12-19,7,21883,18104,0,3779,45.52
2296,2010-12-19,6,22044,17010,0,5034,45.15
2297,2010-12-19,5,21537,18304,0,3233,63.68
2298,2010-12-19,4,21389,18832,0,2557,79.9
2299,2010-12-19,3,19453,19738,323,0,152.42
2300,2010-12-19,2,18589,19526,939,0,154.98
2301,2010-12-19,1,18264,20103,1855,0,165.0
2302,2010-12-19,0,18468,20799,2330,0,165.24
2303,2010-12-18,23,19642,22485,2911,0,170.51
2304,2010-12-18,22,19835,23147,3311,0,170.95
2305,2010-12-18,21,20496,22836,2600,0,185.0
2306,2010-12-18,20,20447,22587,2611,0,185.0
2307,2010-12-18,19,20800,22165,1420,0,179.0
2308,2010-12-18,18,21164,22234,1082,0,177.42
2309,2010-12-18,17,20840,23310,2965,0,185.0
2310,2010-12-18,16,21349,24356,3409,0,190.0
2311,2010-12-18,15,21617,24523,3448,0,190.0
